year,basin_index,class_id,count
1922,13,3,28
1922,13,4,7031
1922,13,5,1171
1922,14,3,1
1922,14,4,965
1922,14,5,25
1922,15,4,2196
1922,15,5,148
1922,16,1,3
1922,16,3,1
1922,16,4,384
1922,16,5,95
1922,17,1,42
1922,17,3,28
1922,17,4,6311
1922,17,5,848
1922,18,1,4
1922,18,3,2
1922,18,4,1588
1922,18,5,625
1923,0,1,217
1923,0,3,68
1923,0,4,8164
1923,0,5,2686
1923,1,1,37
1923,1,4,1813
1923,1,5,2590
1923,2,1,59
1923,2,3,7
1923,2,4,5522
1923,2,5,730
1923,3,1,4
1923,3,3,1
1923,3,4,75
1923,3,5,4
1923,4,1,54
1923,4,3,126
1923,4,4,3257
1923,4,5,1601
1923,5,1,150
1923,5,3,2
1923,5,4,1145
1923,5,5,432
1923,6,1,122
1923,6,3,2
1923,6,4,1104
1923,6,5,1975
1923,7,1,23
1923,7,3,3
1923,7,4,2563
1923,7,5,789
1923,8,1,39
1923,8,3,41
1923,8,4,1088
1923,8,5,138
1923,9,1,160
1923,9,3,10
1923,9,4,6897
1923,9,5,1265
1923,10,1,43
1923,10,3,15
1923,10,4,5063
1923,10,5,1291
1923,11,4,2098
1923,11,5,344
1923,12,1,19
1923,12,3,10
1923,12,4,4112
1923,12,5,800
1923,13,1,6
1923,13,3,34
1923,13,4,7018
1923,13,5,1173
1923,14,3,1
1923,14,4,969
1923,14,5,25
1923,15,4,2198
1923,15,5,150
1923,16,1,3
1923,16,3,1
1923,16,4,388
1923,16,5,91
1923,17,1,42
1923,17,3,29
1923,17,4,6306
1923,17,5,851
1923,18,1,4
1923,18,3,2
1923,18,4,1600
1923,18,5,616
1924,0,1,217
1924,0,3,69
1924,0,4,8154
1924,0,5,2685
1924,1,1,37
1924,1,4,1806
1924,1,5,2600
1924,2,1,59
1924,2,3,8
1924,2,4,5532
1924,2,5,727
1924,3,1,4
1924,3,3,1
1924,3,4,75
1924,3,5,4
1924,4,1,54
1924,4,3,122
1924,4,4,3243
1924,4,5,1606
1924,5,1,150
1924,5,3,2
1924,5,4,1138
1924,5,5,432
1924,6,1,122
1924,6,3,2
1924,6,4,1107
1924,6,5,1973
1924,7,1,23
1924,7,3,3
1924,7,4,2567
1924,7,5,789
1924,8,1,39
1924,8,3,47
1924,8,4,1092
1924,8,5,138
1924,9,1,160
1924,9,3,10
1924,9,4,6870
1924,9,5,1280
1924,10,1,43
1924,10,3,15
1924,10,4,5077
1924,10,5,1289
1924,11,4,2088
1924,11,5,347
1924,12,1,19
1924,12,3,10
1924,12,4,4090
1924,12,5,808
1924,13,1,6
1924,13,3,30
1924,13,4,7011
1924,13,5,1185
1924,14,3,1
1924,14,4,968
1924,14,5,24
1924,15,4,2198
1924,15,5,148
1924,16,1,3
1924,16,3,1
1924,16,4,385
1924,16,5,95
1924,17,1,42
1924,17,3,27
1924,17,4,6311
1924,17,5,859
1924,18,1,4
1924,18,3,2
1924,18,4,1598
1924,18,5,625
1925,0,1,217
1925,0,3,66
1925,0,4,8158
1925,0,5,2692
1925,1,1,37
1925,1,4,1810
1925,1,5,2595
1925,2,1,59
1925,2,3,7
1925,2,4,5525
1925,2,5,727
1925,3,1,4
1925,3,3,1
1925,3,4,75
1925,3,5,4
1925,4,1,54
1925,4,3,124
1925,4,4,3239
1925,4,5,1619
1925,5,1,150
1925,5,3,2
1925,5,4,1141
1925,5,5,434
1925,6,1,122
1925,6,3,2
1925,6,4,1110
1925,6,5,1970
1925,7,1,23
1925,7,3,3
1925,7,4,2555
1925,7,5,793
1925,8,1,39
1925,8,3,42
1925,8,4,1089
1925,8,5,138
1925,9,1,160
1925,9,3,10
1925,9,4,6880
1925,9,5,1281
1925,10,1,43
1925,10,3,15
1925,10,4,5071
1925,10,5,1303
1925,11,4,2100
1925,11,5,341
1925,12,1,19
1925,12,3,10
1925,12,4,4100
1925,12,5,814
1925,13,1,6
1925,13,3,34
1925,13,4,7011
1925,13,5,1183
1925,14,3,1
1925,14,4,973
1925,14,5,24
1925,15,4,2198
1925,15,5,148
1925,16,1,3
1925,16,3,1
1925,16,4,382
1925,16,5,98
1925,17,1,42
1925,17,3,28
1925,17,4,6303
1925,17,5,864
1925,18,1,4
1925,18,3,2
1925,18,4,1595
1925,18,5,625
1926,0,1,217
1926,0,3,64
1926,0,4,8160
1926,0,5,2696
1926,1,1,37
1926,1,4,1780
1926,1,5,2605
1926,2,1,59
1926,2,3,8
1926,2,4,5539
1926,2,5,724
1926,3,1,4
1926,3,3,1
1926,3,4,76
1926,3,5,4
1926,4,1,54
1926,4,3,126
1926,4,4,3226
1926,4,5,1622
1926,5,1,150
1926,5,3,2
1926,5,4,1139
1926,5,5,430
1926,6,1,122
1926,6,3,2
1926,6,4,1098
1926,6,5,1976
1926,7,1,23
1926,7,3,3
1926,7,4,2554
1926,7,5,794
1926,8,1,39
1926,8,3,47
1926,8,4,1090
1926,8,5,138
1926,9,1,160
1926,9,3,10
1926,9,4,6876
1926,9,5,1285
1926,10,1,43
1926,10,3,15
1926,10,4,5074
1926,10,5,1300
1926,11,4,2089
1926,11,5,346
1926,12,1,19
1926,12,3,10
1926,12,4,4096
1926,12,5,812
1926,13,1,6
1926,13,3,30
1926,13,4,7015
1926,13,5,1179
1926,14,3,1
1926,14,4,967
1926,14,5,23
1926,15,4,2191
1926,15,5,151
1926,16,1,3
1926,16,3,1
1926,16,4,382
1926,16,5,98
1926,17,1,42
1926,17,3,27
1926,17,4,6305
1926,17,5,867
1926,18,1,4
1926,18,3,2
1926,18,4,1583
1926,18,5,639
1927,0,1,217
1927,0,3,67
1927,0,4,8140
1927,0,5,2696
1927,1,1,37
1927,1,4,1794
1927,1,5,2592
1927,2,1,59
1927,2,3,7
1927,2,4,5526
1927,2,5,730
1927,3,1,4
1927,3,3,1
1927,3,4,75
1927,3,5,4
1927,4,1,54
1927,4,3,125
1927,4,4,3211
1927,4,5,1622
1927,5,1,150
1927,5,3,2
1927,5,4,1136
1927,5,5,433
1927,6,1,122
1927,6,3,2
1927,6,4,1095
1927,6,5,1978
1927,7,1,23
1927,7,3,3
1927,7,4,2551
1927,7,5,796
1927,8,1,39
1927,8,3,42
1927,8,4,1087
1927,8,5,140
1927,9,1,160
1927,9,3,10
1927,9,4,6879
1927,9,5,1286
1927,10,1,43
1927,10,3,15
1927,10,4,5065
1927,10,5,1313
1927,11,4,2094
1927,11,5,347
1927,12,1,19
1927,12,3,10
1927,12,4,4125
1927,12,5,802
1927,13,1,6
1927,13,3,32
1927,13,4,7000
1927,13,5,1191
1927,14,3,1
1927,14,4,972
1927,14,5,25
1927,15,4,2199
1927,15,5,148
1927,16,1,3
1927,16,3,1
1927,16,4,382
1927,16,5,99
1927,17,1,42
1927,17,3,28
1927,17,4,6296
1927,17,5,869
1927,18,1,4
1927,18,3,2
1927,18,4,1596
1927,18,5,630
1928,0,1,217
1928,0,3,67
1928,0,4,8148
1928,0,5,2696
1928,1,1,37
1928,1,4,1778
1928,1,5,2603
1928,2,1,59
1928,2,3,8
1928,2,4,5537
1928,2,5,732
1928,3,1,4
1928,3,3,1
1928,3,4,75
1928,3,5,4
1928,4,1,54
1928,4,3,123
1928,4,4,3223
1928,4,5,1622
1928,5,1,150
1928,5,3,2
1928,5,4,1132
1928,5,5,434
1928,6,1,122
1928,6,3,2
1928,6,4,1095
1928,6,5,1962
1928,7,1,23
1928,7,3,3
1928,7,4,2575
1928,7,5,793
1928,8,1,39
1928,8,3,47
1928,8,4,1091
1928,8,5,136
1928,9,1,160
1928,9,3,10
1928,9,4,6860
1928,9,5,1293
1928,10,1,43
1928,10,3,15
1928,10,4,5075
1928,10,5,1314
1928,11,4,2085
1928,11,5,347
1928,12,1,19
1928,12,3,10
1928,12,4,4100
1928,12,5,817
1928,13,1,6
1928,13,3,30
1928,13,4,7002
1928,13,5,1195
1928,14,3,1
1928,14,4,967
1928,14,5,25
1928,15,4,2193
1928,15,5,151
1928,16,1,3
1928,16,3,1
1928,16,4,382
1928,16,5,99
1928,17,1,42
1928,17,3,27
1928,17,4,6302
1928,17,5,867
1928,18,1,4
1928,18,3,2
1928,18,4,1588
1928,18,5,645
1929,0,1,217
1929,0,3,66
1929,0,4,8126
1929,0,5,2720
1929,1,1,37
1929,1,4,1806
1929,1,5,2594
1929,2,1,59
1929,2,3,7
1929,2,4,5531
1929,2,5,730
1929,3,1,4
1929,3,3,1
1929,3,4,75
1929,3,5,4
1929,4,1,54
1929,4,3,126
1929,4,4,3189
1929,4,5,1638
1929,5,1,150
1929,5,3,2
1929,5,4,1145
1929,5,5,430
1929,6,1,122
1929,6,3,2
1929,6,4,1093
1929,6,5,1981
1929,7,1,23
1929,7,3,3
1929,7,4,2550
1929,7,5,791
1929,8,1,39
1929,8,3,42
1929,8,4,1094
1929,8,5,138
1929,9,1,160
1929,9,3,10
1929,9,4,6871
1929,9,5,1297
1929,10,1,43
1929,10,3,15
1929,10,4,5072
1929,10,5,1298
1929,11,4,2094
1929,11,5,351
1929,12,1,19
1929,12,3,10
1929,12,4,4126
1929,12,5,807
1929,13,1,6
1929,13,3,34
1929,13,4,7000
1929,13,5,1186
1929,14,3,1
1929,14,4,973
1929,14,5,26
1929,15,4,2195
1929,15,5,151
1929,16,1,3
1929,16,3,1
1929,16,4,382
1929,16,5,99
1929,17,1,42
1929,17,3,28
1929,17,4,6294
1929,17,5,876
1929,18,1,4
1929,18,3,2
1929,18,4,1596
1929,18,5,638
1930,0,1,217
1930,0,3,66
1930,0,4,8139
1930,0,5,2709
1930,1,1,37
1930,1,4,1779
1930,1,5,2600
1930,2,1,59
1930,2,3,8
1930,2,4,5543
1930,2,5,734
1930,3,1,4
1930,3,3,1
1930,3,4,75
1930,3,5,4
1930,4,1,54
1930,4,3,128
1930,4,4,3195
1930,4,5,1634
1930,5,1,150
1930,5,3,2
1930,5,4,1129
1930,5,5,437
1930,6,1,122
1930,6,3,2
1930,6,4,1085
1930,6,5,1983
1930,7,1,23
1930,7,3,3
1930,7,4,2570
1930,7,5,791
1930,8,1,39
1930,8,3,47
1930,8,4,1085
1930,8,5,140
1930,9,1,160
1930,9,3,10
1930,9,4,6873
1930,9,5,1292
1930,10,1,43
1930,10,3,15
1930,10,4,5063
1930,10,5,1317
1930,11,4,2088
1930,11,5,351
1930,12,1,19
1930,12,3,10
1930,12,4,4126
1930,12,5,809
1930,13,1,6
1930,13,3,30
1930,13,4,6998
1930,13,5,1200
1930,14,3,1
1930,14,4,971
1930,14,5,26
1930,15,4,2195
1930,15,5,150
1930,16,1,3
1930,16,3,1
1930,16,4,382
1930,16,5,99
1930,17,1,42
1930,17,3,27
1930,17,4,6296
